"name","reported_chemical_name","reported_casrn"
"epa_9potw","Dieldrin",NA
"epa_9potw","Endosulfan I",NA
"epa_9potw","Endosulfan II",NA
"epa_9potw","Endosulfan sulfate",NA
"epa_9potw","Endrin",NA
"epa_9potw","Endrin Ketone",NA
"epa_9potw","Gamma-BHC",NA
"epa_9potw","Gamma-chlordane",NA
"epa_9potw","Heptachlor",NA
"epa_9potw","Heptachlor Epoxide",NA
"epa_9potw","Hexachlorobenzene",NA
"epa_9potw","Methoxychlor",NA
"epa_9potw","Mirex",NA
"epa_9potw","Octachlorostyrene",NA
"epa_9potw","Oxychlordane",NA
"epa_9potw","Pentochloronitrobenzene",NA
"epa_9potw","Perthane",NA
"epa_9potw","Tecnazene",NA
"epa_9potw","Trans-Nonachlor",NA
"epa_9potw","Azinphos-methyl",NA
"epa_9potw","Chlorpyriphos",NA
"epa_9potw","Chlorpyriphos-oxon",NA
"epa_9potw","Diazinon",NA
"epa_9potw","Diazinon oxon",NA
"epa_9potw","Disulfoton",NA
"epa_9potw","Disulfoton sulfone",NA
"epa_9potw","Ethyl-parathion",NA
"epa_9potw","Fenitrothion",NA
"epa_9potw","Fonofos",NA
"epa_9potw","Malathion",NA
"epa_9potw","Methamidophos",NA
"epa_9potw","Methyl-chlorpyriphos",NA
"epa_9potw","Methyl-parathion",NA
"epa_9potw","Phorate",NA
"epa_9potw","Phosmet",NA
"epa_9potw","Pirimiphos-methyl",NA
"epa_9potw","Cis-Permethrin",NA
"epa_9potw","Cypermethrins",NA
"epa_9potw","Permethrin",NA
"epa_9potw","Trans-Permethrin",NA
"epa_9potw","Ametryn",NA
"epa_9potw","Atrazine",NA
"epa_9potw","Cyanazine",NA
"epa_9potw","Desethyl atrazine",NA
"epa_9potw","Hexazinone",NA
"epa_9potw","Metribuzin",NA
"epa_9potw","Simazine",NA
"usgs","Escherichia coli",NA
"usgs","Depth, Secchi disk depth",NA
"usgs","Gran acid neutralizing capacity",NA
"usgs","pH",NA
"usgs","Phosphate-phosphorus",NA
"usgs","Turbidity",NA
"usgs","Specific conductance",NA
"usgs","Chlorophyll a, uncorrected for pheophytin",NA
"usgs","Chloride",NA
"usgs","Inorganic nitrogen (nitrate and nitrite)",NA
"usgs","Sulfate",NA
"usgs","Microcystin",NA
"usgs","Iron",NA
"usgs","Total suspended solids",NA
"usgs","Calcium",NA
"usgs","Calcium carbonate",NA
"usgs","Dissolved oxygen (DO)",NA
"usgs","Dissolved oxygen saturation",NA
"usgs","Temperature, water",NA
"usgs","Total solids",NA
"usgs","Potassium",NA
"usgs","Aluminum",NA
"usgs","Apparent color",NA
"usgs","Magnesium",NA
"usgs","Sodium",NA
"usgs","Total Phosphorus, mixed forms",NA
"usgs","Mercury",NA
"usgs","Hardness, Ca, Mg",NA
"usgs","Tide stage",NA
"usgs","Enterococcus",NA
"usgs","Salinity",NA
"usgs","Water appearance (text)",NA
"usgs","Fecal Coliform",NA
"usgs","Flow",NA
"usgs","Weather comments (text)",NA
"usgs","Nitrate",NA
"usgs","Depth",NA
"usgs","Width",NA
"usgs","Kjeldahl nitrogen",NA
"usgs","Nitrite",NA
"usgs","General observation (text)",NA
"usgs","Precipitation",NA
"usgs","Depth, bottom",NA
"usgs","Chlorophyll a (probe)",NA
"usgs","Conductivity",NA
"usgs","Ammonia",NA
"usgs","Bicarbonate",NA
"usgs","Oxidation reduction potential (ORP)",NA
"usgs","Orthophosphate",NA
"usgs","Phosphorus",NA
"usgs","Silica",NA
"usgs","Chlorophyll a",NA
"usgs","Dissolved gases - saturation",NA
"usgs","Organic carbon",NA
"usgs","Total Coliform",NA
"usgs","Alkalinity, total",NA
"usgs","Arsenic",NA
"usgs","Cadmium",NA
"usgs","Carbonate",NA
"usgs","Lead",NA
"usgs","Total volatile solids",NA
"usgs","Copper",NA
"usgs","Fluoride",NA
"usgs","Selenium",NA
"usgs","Zinc",NA
"usgs","Biomass, drift macroinvertebrates",NA
"usgs","Manganese",NA
"usgs","Sodium adsorption ratio [(Na)/(sq root of 1/2",NA
"usgs","Chromium",NA
"usgs","Barometric pressure",NA
"usgs",".beta.-Endosulfan",NA
"usgs",".beta.-Hexachlorocyclohexane",NA
"usgs","1-Methylnaphthalene",NA
"usgs","1-Methylphenanthrene",NA
"usgs","2,2,4,5,6,7,8,8-Octachloro-2,3,3a,4,7,7a-hexa",NA
"usgs","2,2',3,3',4,4'-Hexachlorobiphenyl",NA
"usgs","2,2',3,3',4,4',5,6-Octachlorobiphenyl",NA
"usgs","2,2',3,4,4',5,5'-Heptachlorobiphenyl",NA
"usgs","2,2',3,4',5,5',6-Heptachlorobiphenyl",NA
"usgs","2,2',3,5'-Tetrachlorobiphenyl",NA
"usgs","2,2',4,5,5'-Pentachlorobiphenyl",NA
"usgs","2,2',5-Trichlorobiphenyl",NA
"usgs","2,2',5,5'-Tetrachlorobiphenyl",NA
"usgs","2,3',4,4'-Tetrachlorobiphenyl",NA
"usgs","2,3',4,4',5-Pentachlorobiphenyl",NA
"usgs","2,4,4'-Trichlorobiphenyl",NA
"usgs","3,3',4,4',5-Pentachlorobiphenyl",NA
"usgs","Acenaphthylene",NA
"usgs","Benzo(b)fluoranthene",NA
"usgs","Benzo[a]pyrene",NA
"usgs","Benzo[e]pyrene",NA
"usgs","Benzo[ghi]perylene",NA
"usgs","Benzo[k]fluoranthene",NA
"usgs","Biphenyl",NA
"usgs","Chlordane",NA
"usgs","Chrysene",NA
"usgs","cis-Chlordane",NA
"usgs","Dibenzothiophene",NA
"usgs","Dieldrin",NA
"usgs","Endosulfan sulfate",NA
"usgs","Endrin",NA
"usgs","Endrin ketone",NA
"usgs","Fluoranthene",NA
"usgs","Fluorene",NA
"usgs","Heptachlor",NA
"usgs","Heptachlor epoxide",NA
"usgs","Hexachlorobenzene",NA
"usgs","Methoxychlor",NA
"usgs","o,p'-DDD",NA
"usgs","o,p'-DDT",NA
"usgs","p,p'-DDD",NA
"usgs","p,p'-DDE",NA
"usgs","p,p'-DDT",NA
"usgs","Nitrogen",NA
"usgs","Chlorophyll a, corrected for pheophytin",NA
"usgs",".alpha.-Hexachlorocyclohexane",NA
"usgs",".delta.-Hexachlorocyclohexane",NA
"usgs","2-Methylnaphthalene",NA
"usgs","2,2',3,3',4,4',5-Heptachlorobiphenyl",NA
"usgs","2,2',3,4,5,5'-Hexachlorobiphenyl",NA
"usgs","2,2',4,4',5,5'-Hexachlorobiphenyl",NA
"usgs","2,3,3',4,4'-Pentachlorobiphenyl",NA
"usgs","2,3,3',4,4',5-Hexachlorobiphenyl",NA
"usgs","2,3,3',4',6-Pentachlorobiphenyl",NA
"usgs","2,3',4,4',5,5'-Hexachlorobiphenyl",NA
"usgs","2,6-Dimethylnaphthalene",NA
"usgs","3,3',4,4'-Tetrachlorobiphenyl",NA
"usgs","3,4,4',5-Tetrachlorobiphenyl",NA
"usgs","Acenaphthene",NA
"usgs","Aldrin",NA
"usgs","Anthracene",NA
"usgs","Decachlorobiphenyl",NA
"usgs","Indeno[1,2,3-cd]pyrene",NA
"usgs","Mirex",NA
"usgs","Naphthalene",NA
"usgs","o,p'-DDE",NA
"usgs","Perylene",NA
"usgs","Pyrene",NA
"usgs","Toxaphene",NA
"usgs","Weather condition (WMO code 4501) (choice lis",NA
"usgs","Nitrate + Nitrite",NA
"usgs","Chlorophyll",NA
"usgs","Flow, stream stage (choice list)",NA
"usgs","RBP2, Habitat type, canopy (%)",NA
"usgs","RBP2, Habitat type, general comments",NA
"usgs","Wave height",NA
"usgs","Water level in relation to reference point",NA
"usgs","Ammonium",NA
"usgs","Cloud cover",NA
"usgs","Wind direction (direction from, expressed 0-3",NA
"usgs","Wind force, Beaufort scale",NA
"usgs","Antimony",NA
"usgs","Tin",NA
"usgs","RBP2, Weather Condition, Heavy Rain in Last 7",NA
"usgs","Temperature, air",NA
"usgs","Flow, severity (choice list)",NA
"usgs","Total dissolved solids",NA
"usgs","Light attenuation coefficient",NA
"usgs","2,4-D-13C6",NA
"usgs","Caffeine-trimethyl-13C3",NA
"usgs","Carbamazepine-d10",NA
"usgs","Dimethachlor ESA",NA
"usgs","Ibuprofen-13C3",NA
"usgs","Malathion-D10",NA
"usgs","(1R,2S,5R)-Menthol",NA
"usgs","1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylc",NA
"usgs","3-Methylindole",NA
"usgs","Chlorpyrifos",NA
"usgs","Indole",NA
"usgs","Isophorone",NA
"usgs","p-Cresol",NA
"usgs","p-Dichlorobenzene",NA
"usgs","Phenol",NA
"usgs","Tris(1,3-dichloro-2-propyl)phosphate",NA
"usgs","Chlorophyll a (probe relative fluorescence)",NA
"usgs","Light, transmissivity",NA
"usgs","Water Pressure",NA
"usgs","Ammonia-nitrogen",NA
"usgs","Silver",NA
"usgs","Nitrogen, mixed forms (NH3), (NH4), organic, ",NA
"usgs","2-Chloro-4-isopropylamino-6-amino-s-triazine",NA
"usgs","2,4-D",NA
"usgs","3-Hydroxycarbofuran",NA
"usgs","Alachlor OA",NA
"usgs","Atrazine",NA
"usgs","Bendiocarb",NA
"usgs","Bentazon",NA
"usgs","Ethoprop",NA
"usgs","Imazethapyr",NA
"usgs","Imidacloprid",NA
"usgs","Linuron",NA
"usgs","Mecoprop",NA
"usgs","Metalaxyl",NA
"usgs","Metolachlor",NA
"usgs","Metolachlor ESA",NA
"usgs","Metolachlor OA",NA
"usgs","Metribuzin",NA
"usgs","Monuron",NA
"usgs","Neburon",NA
"usgs","Oryzalin",NA
"usgs","Prometon",NA
"usgs","Propachlor",NA
"usgs","Propoxur",NA
"usgs","Silvex",NA
"usgs","Simazine",NA
"usgs","Tebuthiuron",NA
"usgs","Thiamethoxam",NA
"usgs","Triclopyr",NA
"usgs","4,4'-Isopropylidenediphenol",NA
"usgs","Acetophenone",NA
"usgs","Benzophenone",NA
"usgs","Bromacil",NA
"usgs","Butylated hydroxyanisole",NA
"usgs","Caffeine",NA
"usgs","Camphor",NA
"usgs","Carbaryl",NA
"usgs","Carbazole",NA
"usgs","Chlorthal-dimethyl",NA
"usgs","Diazinon",NA
"usgs","Estradiol",NA
"usgs","Estrone",NA
"usgs","Isoquinoline",NA
"usgs","Nonylphenol",NA
"usgs","p-(1,1,3,3-Tetramethylbutyl)phenol",NA
"usgs","p-Octylphenol",NA
"usgs","Phenanthrene",NA
"usgs","Tris(2-chloroethyl) phosphate",NA
"usgs","Acidity, hydrogen ion (H+)",NA
"usgs","Silicon",NA
"usgs","Ionic strength",NA
"usgs","Sum of anions",NA
"usgs","Sum of cations",NA
"usgs","Cumulative Precipitation Since Last Measureme",NA
"usgs","Elapsed Time Since Last Measurement",NA
"usgs","Secchi Reading Condition (choice list)",NA
"usgs","Cloud cover (choice list)",NA
"usgs","Wind Condition (choice list)",NA
"usgs","Tide stage (choice list)",NA
"usgs","Velocity-discharge",NA
"usgs","Atrazine-d5 (ethyl-d5)",NA
"usgs","Bromoxynil-13C6",NA
"usgs","Pentachlorophenol-13C6",NA
"usgs","Phenol-D6",NA
"usgs","Suspended Sediment Concentration (SSC)",NA
"usgs","Turbidity severity (choice list)",NA
"usgs","Anion/cation ratio",NA
"usgs","Specific Conductance, Calculated/Measured Rat",NA
"usgs","Stream width measure",NA
"usgs","Aluminum, Organic + Inorganic Monomeric (reac",NA
"usgs","Chlorophyll a, free of pheophytin",NA
"usgs","RBP Stream Velocity",NA
"usgs","Stream physical appearance (choice list)",NA
"usgs","Light attenuation at measurement depth",NA
"usgs","Hydrograph limb (choice list)",NA
"usgs","Habitat Type (choice list)",NA
"usgs","Substrate Description (text)",NA
"usgs","Velocity - stream",NA
"usgs","Wind velocity",NA
"usgs","Soluble Reactive Phosphorus (SRP)",NA
"usgs","Water level reference point elevation",NA
"usgs","Total Kjeldahl nitrogen (Organic N & NH3)",NA
"usgs","Water level in well, depth from a reference p",NA
"usgs","Precipitation, time since event",NA
"usgs","Pheophytin a",NA
"usgs","MBAS",NA
"usgs","Transparency, tube with disk",NA
"usgs","Height, gage",NA
"usgs","Silicate",NA
"usgs","2,4,5-T",NA
"usgs","Acetochlor",NA
"usgs","Alachlor",NA
"usgs","Aldicarb sulfone",NA
"usgs","Aldicarb sulfoxide",NA
"usgs","Bromoxynil",NA
"usgs","Butachlor ESA",NA
"usgs","Carbofuran",NA
"usgs","Cyanazine",NA
"usgs","Dichlorprop",NA
"usgs","Dimethachlor",NA
"usgs","Dimethenamid",NA
"usgs","Dimethenamid ESA",NA
"usgs","Dimethenamid OA",NA
"usgs","Disulfoton sulfone",NA
"usgs","Imazaquin",NA
"usgs","Malathion",NA
"usgs","Methiocarb",NA
"usgs","Methomyl",NA
"usgs","Oxamyl",NA
"usgs","Pentachlorophenol",NA
"usgs","Propazine",NA
"usgs","Propiconazole",NA
"usgs","S-Ethyl dipropylthiocarbamate",NA
"usgs","Sulfometuron methyl",NA
"usgs","Terbuthylazine",NA
"usgs","True color",NA
"usgs","Aluminum, Organic Monomeric (reactive aluminu",NA
"usgs","Inorganic monomeric aluminum",NA
"usgs","Beryllium",NA
"usgs","Depth, Secchi disk depth (choice list)",NA
"usgs","Nickel",NA
"usgs","Thallium",NA
"usgs","1,1,1-Trichloroethane",NA
"usgs","trans-1,2-Dichloroethylene",NA
"usgs","1,1-Dichloroethane",NA
"usgs","1,1-Dichloroethylene",NA
"usgs","cis-1,2-Dichloroethylene",NA
"usgs","Tetrachloroethylene",NA
"usgs","Trichloroethylene",NA
"usgs","Vinyl chloride",NA
"usgs","1,2-Dichloroethane",NA
"usgs","Acetone",NA
"usgs","Methyl ethyl ketone",NA
"usgs","1,2-Dichloropropane",NA
"usgs","Benzene",NA
"usgs","Carbon tetrachloride",NA
"usgs","CFC-11",NA
"usgs","CFC-113",NA
"usgs","CFC-12",NA
"usgs","Chlorobenzene",NA
"usgs","Chlorodibromomethane",NA
"usgs","Chloroform",NA
"usgs","Chloromethane",NA
"usgs","Dichlorobromomethane",NA
"usgs","Ethylbenzene",NA
"usgs","m,p-Xylene",NA
"usgs","Methylene chloride",NA
"usgs","o-Xylene",NA
"usgs","Toluene",NA
"usgs","Tribromomethane",NA
"usgs","1,4-Dioxane",NA
"usgs","Tetraethyl pyrophosphate",NA
"usgs","1,1-Dichloropropene",NA
"usgs","1,1,2-Trichloroethane",NA
"usgs","1,1,2,2-Tetrachloroethane",NA
"usgs","1,2,3-Trichlorobenzene",NA
"usgs","1,2,3-Trichloropropane",NA
"usgs","1,2,4-Trichlorobenzene",NA
"usgs","1,2,4-Trimethylbenzene",NA
"usgs","1,3-Dichloropropane",NA
"usgs","1,3,5-Trimethylbenzene",NA
"usgs","2-Hexanone",NA
"usgs","2,2-Dichloropropane",NA
"usgs","Bromobenzene",NA
"usgs","Chloroethane",NA
"usgs","cis-1,3-Dichloropropene",NA
"usgs","Ethylene dibromide",NA
"usgs","m-Dichlorobenzene",NA
"usgs","Methyl bromide",NA
"usgs","Methyl isobutyl ketone",NA
"usgs","n-Butylbenzene",NA
"usgs","n-Propylbenzene",NA
"usgs","o-Chlorotoluene",NA
"usgs","o-Dichlorobenzene",NA
"usgs","p-Chlorotoluene",NA
"usgs","p-Cymene",NA
"usgs","sec-Butylbenzene",NA
"usgs","Styrene",NA
"usgs","tert-Butylbenzene",NA
"usgs","trans-1,3-Dichloropropene",NA
"usgs","Vinyl acetate",NA
"usgs","1,1,1,2-Tetrachloroethane",NA
"usgs","Trihalomethanes",NA
"usgs","Xylene",NA
"usgs","Methylmercury(1+)",NA
"usgs","2-Chloronaphthalene",NA
"usgs","2,4-Dichlorophenol",NA
"usgs","2,4-Dinitrotoluene",NA
"usgs","2,4,6-Trichlorophenol",NA
"usgs","2,6-Dinitrotoluene",NA
"usgs","Aniline",NA
"usgs","BDE-003",NA
"usgs","Benz[a]anthracene",NA
"usgs","Benzoic acid",NA
"usgs","Butyl benzyl phthalate",NA
"usgs","Cyanide",NA
"usgs","Di(2-ethylhexyl) phthalate",NA
"usgs","Dibenzofuran",NA
"usgs","Diethyl phthalate",NA
"usgs","Hexachlorobutadiene",NA
"usgs","Hexachlorocyclopentadiene",NA
"usgs","Hexachloroethane",NA
"usgs","Hydroxide",NA
"usgs","N-Nitrosodi-n-propylamine",NA
"usgs","N-Nitrosodimethylamine",NA
"usgs","N-Nitrosodiphenylamine",NA
"usgs","Nitrobenzene",NA
"usgs","o-Chlorophenol",NA
"usgs","o-Cresol",NA
"usgs","o-Nitroaniline",NA
"usgs","o-Nitrophenol",NA
"usgs","p-Chloro-m-cresol",NA
"usgs","Petroleum phenols",NA
"usgs","Alkalinity, bicarbonate",NA
"usgs","Barium",NA
"usgs","Boron",NA
"usgs","CFC-113a",NA
"usgs","Halogen",NA
"usgs","Perchlorate",NA
"usgs","Methyl tert-butyl ether",NA
"usgs","Halon 1011",NA
"usgs","1,2-Dibromo-3-chloropropane",NA
"usgs","Alkalinity, Hydroxide",NA
"usgs","Alkalinity, Phenolphthalein (total hydroxide+",NA
"usgs","Chlorate",NA
"usgs","Chlorite",NA
"usgs","Cumene",NA
"usgs","Dibromomethane",NA
"usgs","Methyl iodide",NA
"usgs","Carbon disulfide",NA
"usgs","Acibenzolar-S-methyl",NA
"usgs","Dinotefuran",NA
"usgs","Emamectin benzoate",NA
"usgs","Methoxyfenozide",NA
"usgs","Prometryn",NA
"usgs","Propoxycarbazone-sodium",NA
"usgs","Thiazopyr",NA
"usgs","Trifloxysulfuron-sodium",NA
"usgs","Trinexapac-Ethyl",NA
"usgs","Dicamba",NA
"usgs","Flonicamid",NA
"usgs","Flufenacet",NA
"usgs","Halofenozide",NA
"usgs","Mecoprop-p (mcpp-p)",NA
"usgs","Pymetrozine",NA
"usgs","Tebuconazole",NA
"usgs","Endrin aldehyde",NA
"usgs","Chlorotoluene",NA
"usgs","tert-Amyl methyl ether",NA
"usgs","2-Chloroethyl vinyl ether",NA
"usgs","Acrolein",NA
"usgs","Acrylonitrile",NA
"usgs","Alkalinity, carbonate",NA
"usgs","Cobalt",NA
"usgs","Vanadium",NA
"usgs","Fuel, Diesel Range (C10-C22)",NA
"usgs","Fuel, Diesel Range (C22-C32)",NA
"usgs","Stream Cross-Sectional Area",NA
"usgs","Total hardness",NA
"usgs","Hardness, carbonate",NA
"usgs","Fuel, Gasoline Range (C6-C10)",NA
"usgs","1,2,3-Trimethylbenzene",NA
"usgs","Isopropyl ether",NA
"usgs","1,3-Dichloropropene",NA
"usgs","Deuterium/Hydrogen ratio",NA
"usgs","Oxygen-18/Oxygen-16 ratio",NA
"usgs","Hardness, non-carbonate",NA
"usgs","Strontium",NA
"usgs","Methyl acetate",NA
"usgs","Methylcyclohexane",NA
"usgs","Depth, data-logger (non-ported)",NA
"usgs","Light attenuation, depth at 99%",NA
"usgs","Biochemical oxygen demand, standard condition",NA
"usgs","Chemical oxygen demand",NA
"usgs",".alpha.-Endosulfan",NA
"usgs","2,4-Dimethylphenol",NA
"usgs","2,4-Dinitrophenol",NA
"usgs","Aroclor 1221",NA
"usgs","Aroclor 1242",NA
"usgs","Aroclor 1254",NA
"usgs","Azinphos-methyl",NA
"usgs","Azobenzene",NA
"usgs","Bis(2-chloroethoxy)methane",NA
"usgs","Bis(2-chloroethyl) ether",NA
"usgs","Dibenz[a,h]anthracene",NA
"usgs","Dibutyl phthalate",NA
"usgs","Dimethyl phthalate",NA
"usgs","Ethion",NA
"usgs","Lindane",NA
"usgs","Methyl parathion",NA
"usgs","p-Nitrophenol",NA
"usgs","Parathion",NA
"usgs","RBP Stream depth - pool",NA
"usgs","4,6-Dinitro-o-cresol",NA
"usgs","p-Chlorophenyl phenyl ether",NA
"usgs","Bis(2-chloroisopropyl) ether",NA
"usgs","1,6,7-Trimethylnaphthalene",NA
"usgs","2-Fluorobiphenyl",NA
"usgs","2-Phenyldecane",NA
"usgs","2-Phenyldodecane",NA
"usgs","2-Phenyltetradecane",NA
"usgs","2-Phenyltridecane",NA
"usgs","2-Phenylundecane",NA
"usgs","3-Phenyldecane",NA
"usgs","3-Phenyltetradecane",NA
"usgs","3-Phenyltridecane",NA
"usgs","3-Phenylundecane",NA
"usgs","4-Phenyldecane",NA
"usgs","4-Phenyldodecane",NA
"usgs","4-Phenyltetradecane",NA
"usgs","4-Phenyltridecane",NA
"usgs","4-Phenylundecane",NA
"usgs","5-Phenyldecane",NA
"usgs","5-Phenyldodecane",NA
"usgs","5-Phenyltetradecane",NA
"usgs","5-Phenyltridecane",NA
"usgs","5-Phenylundecane",NA
"usgs","6-Phenyldodecane",NA
"usgs","6-Phenyltetradecane",NA
"usgs","6-Phenylundecane",NA
"usgs","7-Phenyltetradecane",NA
"usgs","7-Phenyltetradecane + 6-phenyltridecane mix",NA
"usgs","Benzene, C6-12-alkyl derivs.",NA
"usgs","C1-C3 Fluorenes",NA
"usgs","C1-C4 Chrysenes",NA
"usgs","C1-Fluoranthenes/pyrenes",NA
"usgs","C1-Phenanthrenes/anthracenes",NA
"usgs","C2-Chrysenes",NA
"usgs","C2-Dibenzothiophenes",NA
"usgs","C2-Fluorenes",NA
"usgs","C2-Naphthalenes",NA
"usgs","C2-Phenanthrenes/anthracenes",NA
"usgs","C3-Chrysenes",NA
"usgs","C3-Dibenzothiophenes",NA
"usgs","C3-Fluorenes",NA
"usgs","C3-Naphthalenes",NA
"usgs","C3-Phenanthrenes/anthracenes",NA
"usgs","C4-Chrysenes",NA
"usgs","C4-Naphthalenes",NA
"usgs","C4-Phenanthrenes/anthracenes",NA
"usgs","Naphthalene (C1-C4)",NA
"usgs","Nitrobenzene-D5",NA
"usgs","p-Terphenyl-d14",NA
"usgs","Polycyclic aromatic hydrocarbons",NA
"usgs","Particle size (size/range in result Particle ",NA
"usgs","Density",NA
"usgs","Sulfide",NA
"usgs","Uranium-238",NA
"usgs","Carbonaceous biochemical oxygen demand, stand",NA
"usgs","Nutrient-nitrogen",NA
"usgs","Chlorophyll/Pheophytin ratio",NA
"usgs","Elevation, water surface, MSL",NA
"usgs","Depth, from ground surface to well water leve",NA
"usgs","Oxygen-18",NA
"usgs","2,4,5-Trichlorophenol",NA
"usgs","2,6-Dichloro-4-methylphenol",NA
"usgs","Benzyl alcohol",NA
"usgs","Decane",NA
"usgs","Di-n-octyl phthalate",NA
"usgs","m-Nitroaniline",NA
"usgs","o-Ethyltoluene",NA
"usgs","p-Chloroaniline",NA
"usgs","p-Ethyltoluene",NA
"usgs","Organic Nitrogen",NA
"usgs","Azide",NA
"usgs","Light, photosynthetic active radiation (PAR)",NA
"usgs","Stream stage",NA
"usgs","Total carbon",NA
"usgs","Inorganic carbon",NA
"usgs","Chlorophyll b",NA
"usgs","Chlorophyll c",NA
"usgs","Fecal Streptococcus Group Bacteria",NA
"usgs","Light, photosynthetic active radiation at dep",NA
"usgs","Light, underwater incident",NA
"usgs","Biomass, phytoplankton",NA
"usgs","Molybdenum",NA
"usgs","Flow, runoff",NA
"usgs","Light, underwater extinction coefficient (K)",NA
"usgs","Aroclor 1016",NA
"usgs","Aroclor 1232",NA
"usgs","Aroclor 1248",NA
"usgs","Phorate",NA
"usgs","Acifluorfen, sodium salt",NA
"usgs","Chlorpyrifos-methyl",NA
"usgs","Demeton",NA
"usgs","Dicofol",NA
"usgs","Disulfoton",NA
"usgs","Fenamiphos",NA
"usgs","Naled",NA
"usgs","Permethrin",NA
"usgs","Ametryn",NA
"usgs","Butylate",NA
"usgs","Fonofos",NA
"usgs","Mevinphos",NA
"usgs","Norflurazon",NA
"usgs","Benzidine",NA
"usgs","Bis(2-chloro-1-methylethyl) ether",NA
"usgs","Titanium",NA
"usgs","Uranium-234/235/238",NA
"usgs","Pentachloroanisole",NA
"usgs","Aroclor 1260",NA
"usgs","Current speed",NA
"usgs","Current direction",NA
"usgs","Chromium(VI)",NA
"usgs","cis-Nonachlor",NA
"usgs","Di(2-ethylhexyl) adipate",NA
"usgs","Oxychlordane",NA
"usgs","Pendimethalin",NA
"usgs","trans-Nonachlor",NA
"usgs","2-Choro-6-ethylamino-4-amino-s-triazine",NA
"usgs","Clomazone",NA
"usgs","Terbufos",NA
"usgs","Trifluralin",NA
"usgs","trans-Chlordane",NA
"usgs","Fixed suspended solids",NA
"usgs","Oxygen",NA
"usgs","Bromide",NA
"usgs","Butachlor",NA
"usgs","Hexachlorocyclohexane",NA
"usgs","Chlordane, technical, and/or chlordane metabo",NA
"usgs","Fenthion",NA
"usgs","Ronnel",NA
"usgs","Methyl paraoxon",NA
"usgs","Chlorothalonil",NA
"usgs","Chlorpropham",NA
"usgs","Tricyclazole",NA
"usgs","Tribufos",NA
"usgs","Sulfotep",NA
"usgs","Tetrachlorvinphos (mixed isomers)",NA
"usgs","Chlorobenzilate",NA
"usgs","Terbacil",NA
"usgs","Atraton",NA
"usgs","Monocrotophos",NA
"usgs","Napropamide",NA
"usgs","Vernolate",NA
"usgs","Dimethoate",NA
"usgs","Chlordene",NA
"usgs","Hexazinone",NA
"usgs","Carbophenothion",NA
"usgs","O-Ethyl O-(p-nitrophenyl) phenylphosphonothio",NA
"usgs","Fensulfothion",NA
"usgs","Fenarimol",NA
"usgs","Dichlorvos",NA
"usgs","Molinate",NA
"usgs","Pebulate",NA
"usgs","Aroclor 1262",NA
"usgs","Chloroneb",NA
"usgs","Oxydisulfoton",NA
"usgs","3,3'-Dichlorobenzidine",NA
"usgs","Terbutryn",NA
"usgs","Triadimefon",NA
"usgs","p-Nitroaniline",NA
"usgs","Simetryn",NA
"usgs","Etridiazole",NA
"usgs","Tecnazene",NA
"usgs","Cycloate",NA
"usgs","Pronamide",NA
"usgs","Fluridone",NA
"usgs","Diphenamid",NA
"usgs","Cations-Anions",NA
"usgs","Reservoir volume",NA
"usgs","Surface area",NA
"usgs","Particle size, 3/4 inch (19.0mm)",NA
"usgs","Particle size, Hydrometer (.040 mm)",NA
"usgs","Particle size, Sieve No. 10, 9 mesh, (2.00mm)",NA
